canonical_id,canonical_name,facility_address,facility_city,facility_state,facility_zip,lat,lon,geocode_source,google_lat,google_lon,source_lat,source_lon,source_name,divergence_km,address_quality,divergent
1133,Maine Youth Center - Long Creek,675 Westbrook St.,South Portland,ME,04106,43.6398975,-70.3082192,google_maps+vera_institute,43.6398975,-70.3082192,43.639585,-70.30899,vera_institute,0.07109718480804668,full,FALSE
1134,Monroe County Sheriff/Jail-Main,100 East 2nd Street,Monroe,MI,48161,41.9137031,-83.39755009999999,google_maps+vera_institute,41.9137031,-83.39755009999999,41.914749,-83.398858,vera_institute,0.15886318181710488,full,FALSE
1135,Washington County Jail,14900 North 612 Street,Stillwater,MN,55082,45.0564671,-92.8172899,auto:google_maps+vera_institute,45.0564671,-92.8172899,45.03786,-92.801712,vera_institute,2.4038684242580297,full,TRUE
1136,Springfield Fed.Med.Cntr,1900 W. Sunshine,Springfield,MO,65808,37.1773005,-93.3246553,google_maps+vera_institute,37.1773005,-93.3246553,37.177542,-93.323273,vera_institute,0.12537659539435475,full,FALSE
1137,Harrison Detention Center,10451 Larkin Smith Drive,Gulfport,MS,39503,30.4391616,-89.0547035,google_maps+vera_institute,30.4391616,-89.0547035,30.43979,-89.054704,vera_institute,0.069874908344871,full,FALSE
1138,Gallatin County Jail,615 South 16th Street,Bozeman,MT,59715,45.6733614,-111.059518,google_maps+vera_institute,45.6733614,-111.059518,45.673753,-111.059585,vera_institute,0.04385400091690458,full,FALSE
1139,Toole County Jail,235 Deer Lodge Avenue,Shelby,MT,59474,48.5073453,-111.8559881,google_maps+vera_institute,48.5073453,-111.8559881,48.507132,-111.856135,vera_institute,0.02607018175893156,full,FALSE
1140,Yellowstone County Jail,3165 King Avenue East,Billings,MT,59101,45.7558926,-108.5007621,google_maps+vera_institute,45.7558926,-108.5007621,45.755387,-108.502537,vera_institute,0.14873642847872132,full,FALSE
1141,Henderson County Det. Fac.,375 1st Avenue East,Hendersonville,NC,28792,35.3158569,-82.4560039,google_maps+vera_institute,35.3158569,-82.4560039,35.314884,-82.456379,vera_institute,0.11340881430849027,full,FALSE
1142,Grand Forks Co. Juvenile,1701 North Washington St,Grand Forks,ND,58206,47.935621,-97.0576258,google_maps+vera_institute,47.935621,-97.0576258,47.935792,-97.055851,vera_institute,0.13357682765112475,full,FALSE
1143,Pierce County Jail,110 Industial Park Road,Rugby,ND,58368,48.3672076,-100.0036095,auto:google_maps+vera_institute,48.3672076,-100.0036095,48.37364,-99.977576,vera_institute,2.0517528098251034,full,TRUE
1144,Scotts Bluff Co Jail,1725 10th St,Gering,NE,69341,41.8263347,-103.6609193,google_maps+vera_institute,41.8263347,-103.6609193,41.826077,-103.660462,vera_institute,0.04750656065421502,full,FALSE
1145,Monmouth County Jail,1 Waterworks Road,Freehold,NJ,07728,40.2677006,-74.28725349999999,google_maps+vera_institute,40.2677006,-74.28725349999999,40.267897,-74.286962,vera_institute,0.03299423156843547,full,FALSE
1146,Bernalillo County Det Ctr,415 Roma N.W.,Albuquerque,NM,87102,35.0896998,-106.6513973,google_maps+vera_institute,35.0896998,-106.6513973,35.089343,-106.651437,vera_institute,0.03983844323697554,full,FALSE
1147,Curry County Det Fac,801 Mitchell Street,Clovis,NM,88101,34.4063469,-103.2063005,google_maps+vera_institute,34.4063469,-103.2063005,34.405859,-103.206547,vera_institute,0.05877659714021244,full,FALSE
1148,Courthouse USM Cntl Islip,100 Federal Plaza,Central Islip,NY,11722,40.7594706,-73.1909642,google_maps+vera_institute,40.7594706,-73.1909642,40.759299,-73.190649,vera_institute,0.03269367113537996,full,FALSE
1149,JFK International Ap - T7,Terminal 7,Jamaica,NY,11430,40.6495293,-73.7828736,google_maps+vera_institute,40.6495293,-73.7828736,40.649562,-73.782718,vera_institute,0.013621389801877364,full,FALSE
1150,Nassau County ICE Trailer,100 Carman Avenue,East Meadow,NY,11554,40.7322545,-73.553505,google_maps+vera_institute,40.7322545,-73.553505,40.73227,-73.553488,vera_institute,0.0022410590374763134,full,FALSE
1151,Fishkill C.F. Beacon Ny,18 Strack Dr,Beacon,NY,12508,41.522020500000004,-73.9508797,google_maps+vera_institute,41.522020500000004,-73.9508797,41.522004,-73.950884,vera_institute,0.0018693141505631524,full,FALSE
1152,Great Meadow C.F.,11739 Ny-22,Comstock,NY,12821,43.4571231,-73.4327285,google_maps+vera_institute,43.4571231,-73.4327285,43.457123,-73.432728,vera_institute,4.186142909167837e-5,full,FALSE
1153,Groveland C.F. Sonyea,7000 Sonyea Rd,Sonyea,NY,14556,42.68248,-77.82986,google_maps+vera_institute,42.68248,-77.82986,42.683293,-77.833808,vera_institute,0.3351375222844457,full,FALSE
1154,Marcy Correctional,9000 Old River Road,Marcy,NY,13403,43.16020959999999,-75.3076904,google_maps+vera_institute,43.16020959999999,-75.3076904,43.160103,-75.308188,vera_institute,0.042065192974949574,full,FALSE
1155,Washington Correctional,72 Lock Eleven Lane,Comstock,NY,12821,43.4690854,-73.4290707,google_maps+vera_institute,43.4690854,-73.4290707,43.469763,-73.428887,vera_institute,0.07679019266968415,full,FALSE
1156,Suffolk Co.Correc Fac,100 Center Drive,Riverhead,NY,11901,40.9149558,-72.6724957,google_maps+vera_institute,40.9149558,-72.6724957,40.914484,-72.670754,vera_institute,0.1554709102604089,full,FALSE
1157,Marion Co Jail,4000 Aumsville Highway SE,Salem,OR,97301,44.8958836,-122.9604174,google_maps+vera_institute,44.8958836,-122.9604174,44.891436,-122.957279,vera_institute,0.5528994126301822,full,FALSE
1158,USP Canaan,3057 Easton Turnpike,Waymart,PA,18472,41.5677119,-75.4086123,preference:google_maps,41.5677119,-75.4086123,41.564966,-75.420385,vera_institute,1.0259154603890897,full,TRUE
1159,"Lackawana Cnty Jail, PA",1371 North Washington Avenue,Scranton,PA,18509,41.4225808,-75.6483277,google_maps+vera_institute,41.4225808,-75.6483277,41.422344,-75.647865,vera_institute,0.046708882759039894,full,FALSE
1160,Anderson County Det Center,1009 David Lee Coffee Pl Rd,Anderson,SC,29625,34.5336181,-82.6831717,google_maps+vera_institute,34.5336181,-82.6831717,34.533618,-82.683172,vera_institute,2.9644918986101917e-5,full,FALSE
1161,Union County Jail,209 E Main St #250,Elk Point,SD,57025,42.6858559,-96.6825699,google_maps+vera_institute,42.6858559,-96.6825699,42.685396,-96.682676,vera_institute,0.051868689470207056,full,FALSE
1162,Nashville Comm. Corr.,701 Broadway Street,Nashville,TN,37203,36.1587778,-86.781307,preference:google_maps,36.1587778,-86.781307,36.226218,-86.626766,vera_institute,15.765915964209968,full,TRUE
1163,Hamilton Co. Jail (Tenn),601 Justice Way,Chattanooga,TN,37421,35.0524861,-85.1333143,google_maps+vera_institute,35.0524861,-85.1333143,35.051205,-85.132546,vera_institute,0.1586935967695651,full,FALSE
1164,Jackson County Sheriff,620 Hospital Dr,Gainesboro,TN,38562,36.348705,-85.65613,preference:vera_institute,36.3487051,-85.65612949999999,36.348705,-85.65613,vera_institute,4.613949854445244e-5,full,FALSE
1165,Alamo Police Dept.,840 W Austin St,Alamo,TX,78516,26.181502,-98.119115,preference:vera_institute,26.181523,-98.1191204,26.181502,-98.119115,vera_institute,0.002396459297262274,full,FALSE
1166,Bell County Jail,111 W. Central,Belton,TX,76513,31.056511,-97.46442,google_maps+vera_institute,31.056511,-97.46442,31.057053,-97.463733,vera_institute,0.08896451038884377,full,FALSE
1167,Cameron County Jail,954 E. Harrison,Brownsville,TX,78520,25.9075236,-97.4949386,google_maps+vera_institute,25.9075236,-97.4949386,25.904507,-97.490999,vera_institute,0.5174783797730867,full,FALSE
1168,Edinburg Police Dept.,1702 S. Closner Blvd.,Edinburg,TX,78539,26.285612,-98.164573,preference:vera_institute,26.2856121,-98.1645731,26.285612,-98.164573,vera_institute,1.4934465131580243e-5,full,FALSE
1169,El Paso County Jail (TX),12501 Montana Ave,El Paso,TX,79938,31.8093209,-106.2552476,google_maps+vera_institute,31.8093209,-106.2552476,31.81029,-106.253194,vera_institute,0.22196464684799017,full,FALSE
1170,Hidalgo County Jail,3100 South Hwy 281,Edinburg,TX,78539,26.416723,-98.127738,preference:vera_institute,28.347474,-98.1278352,26.416723,-98.127738,vera_institute,214.6897160283813,full,TRUE
1171,Harlingen Police Dept.,1018 Fair Park,Harlingen,TX,78550,26.2003819,-97.7056907,google_maps+vera_institute,26.2003819,-97.7056907,26.200493,-97.705624,vera_institute,0.014032104734185665,full,FALSE
1172,Kinney County Jail,109 North Street,Brackettville,TX,78832,29.3116119,-100.4178839,google_maps+vera_institute,29.3116119,-100.4178839,29.311329,-100.418034,vera_institute,0.03466050220784521,full,FALSE
1173,Lasalle County Jail,703 N Main Street,Cotulla,TX,78014,28.4438435,-99.23701280000002,google_maps+vera_institute,28.4438435,-99.23701280000002,28.444703,-99.236658,vera_institute,0.10167283689357723,full,FALSE
